PID,Property Address,Property City,House Type,Sale Price(USD),Sale Date,Latitude,Longitude,Zone,Restaurants,Supermarkets,Liquor_Stores,Schools,Churches,Convenience_Store,Drug store,Fire_Station,Hospital,Bars
693,2400  OAKLAND  AVE,NASHVILLE,SINGLE FAMILY,725000,9/10/2021,36.127073,-86.795021,2,20,17,20,20,20,20,20,14,20,20
694,2124  WESTWOOD  AVE,NASHVILLE,SINGLE FAMILY,935000,9/13/2021,36.1270317,-86.807009,2,20,17,20,20,20,20,19,12,20,20
695,2708  NATCHEZ  TRCE,NASHVILLE,SINGLE FAMILY,103700,9/17/2021,36.1265962,-86.8121683,2,20,16,20,20,20,20,18,12,20,20
696,548   LITTLE CHANNING  WAY,NASHVILLE,RESIDENTIAL CONDO,950000,9/13/2021,36.1265471,-86.8039197,2,20,17,20,20,20,20,19,12,20,20
697,2197  NOLENSVILLE  PIKE,NASHVILLE,RESIDENTIAL CONDO,188000,9/13/2021,36.126547,-86.7540903,1,20,18,20,20,20,20,14,9,20,20
698,2109  WESTWOOD  AVE,NASHVILLE,SINGLE FAMILY,1000000,9/22/2021,36.126322,-86.8058319,2,20,17,20,20,20,20,19,12,20,20
699,914  CARUTHERS  AVE,NASHVILLE,DUPLEX,929900,9/2/2021,36.1257611,-86.7847964,2,20,15,20,20,20,20,18,13,20,20
700,2800  27TH  AVE S,NASHVILLE,RESIDENTIAL CONDO,610000,9/24/2021,36.1254987,-86.8107559,2,20,16,20,20,20,20,17,12,20,20
701,533  WILLIAMSBURG  DR,NASHVILLE,RESIDENTIAL CONDO,167000,9/24/2021,36.125347,-86.630752,8,20,2,11,20,20,20,6,0,7,20
702,842  BRESSLYN  RD,NASHVILLE,SINGLE FAMILY,662000,9/2/2021,36.1251072,-86.8896676,2,20,8,15,20,20,20,8,3,20,20
703,3604   SARATOGA  DR,NASHVILLE,SINGLE FAMILY,775000,9/15/2021,36.1250974,-86.8237877,2,20,16,20,20,20,20,19,10,20,20
704,517  FOOTHILL  DR,NASHVILLE,SINGLE FAMILY,355000,9/3/2021,36.1250673,-86.7237775,8,20,20,16,20,20,20,9,4,20,20
705,857  BELTON  DR,NASHVILLE,SINGLE FAMILY,715000,9/15/2021,36.124671,-86.8968787,2,20,8,14,20,20,20,8,1,20,13
706,2219  SADLER  AVE,NASHVILLE,SINGLE FAMILY,250000,9/23/2021,36.1242577,-86.7486106,1,20,19,20,20,20,20,12,9,20,20
707,1210  VULTEE  BLVD,NASHVILLE,SINGLE FAMILY,305000,9/2/2021,36.1241151,-86.7021365,8,20,15,11,20,20,20,6,4,7,20
708,553  ROSEDALE  AVE,NASHVILLE,RESIDENTIAL CONDO,350000,9/23/2021,36.1238287,-86.7617257,1,20,17,20,20,20,20,17,9,20,20
709,916 B  MONTROSE  AVE,NASHVILLE,RESIDENTIAL CONDO,899000,9/16/2021,36.1235899,-86.7852047,2,20,15,20,20,20,20,18,12,20,20
710,2723 A  WESTWOOD  DR,NASHVILLE,RESIDENTIAL CONDO,737700,9/14/2021,36.1234981,-86.774978,2,20,15,20,20,20,20,19,9,20,20
711,2723 B  WESTWOOD  DR,NASHVILLE,RESIDENTIAL CONDO,737700,9/14/2021,36.1234423,-86.7749595,2,20,15,20,20,20,20,19,9,20,20
712,2725 C  WESTWOOD  DR,NASHVILLE,RESIDENTIAL CONDO,737700,9/14/2021,36.123357,-86.774907,2,20,15,20,20,20,20,19,9,20,20
713,2725 D  WESTWOOD  DR,NASHVILLE,RESIDENTIAL CONDO,737700,9/14/2021,36.123357,-86.774907,2,20,15,20,20,20,20,19,9,20,20
714,2734  ROSEDALE  PL,NASHVILLE,SINGLE FAMILY,460000,9/10/2021,36.1232761,-86.7625148,1,20,17,20,20,20,20,17,9,20,20
715,2727 C  WESTWOOD  DR,NASHVILLE,RESIDENTIAL CONDO,737700,9/14/2021,36.1232064,-86.7749035,2,20,15,20,20,20,20,19,9,20,20
716,2727 D  WESTWOOD  DR,NASHVILLE,RESIDENTIAL CONDO,737700,9/14/2021,36.1232064,-86.7749035,2,20,15,20,20,20,20,19,9,20,20
717,803 A MONTROSE  AVE,NASHVILLE,RESIDENTIAL CONDO,850000,9/13/2021,36.1231977,-86.7821754,2,20,15,20,20,20,20,18,12,20,20
718,313  ROSE  ST,NASHVILLE,SINGLE FAMILY,210000,9/27/2021,36.1231121,-86.7462339,1,20,20,20,20,20,20,13,8,20,20
719,2917  23RD  AVE S,NASHVILLE,RESIDENTIAL CONDO,749000,9/30/2021,36.1230058,-86.815091,2,20,15,20,20,20,20,17,10,20,20
720,2233  FOSTER  AVE,NASHVILLE,SINGLE FAMILY,450000,9/16/2021,36.1229172,-86.7429535,1,20,20,20,20,20,20,13,8,20,20
721,2803  VAULX  LN,NASHVILLE,SINGLE FAMILY,750000,9/20/2021,36.1228347,-86.780812,2,20,14,20,20,20,20,18,10,20,20
722,712  SHAWNEE  DR,NASHVILLE,SINGLE FAMILY,575000,9/13/2021,36.1226026,-86.8996269,2,20,8,14,20,20,20,7,1,20,13
723,728  WINTHORNE  DR,NASHVILLE,SINGLE FAMILY,365000,9/27/2021,36.1224512,-86.7087222,8,20,17,14,20,20,20,7,4,9,20
724,2242  FOSTER  AVE,NASHVILLE,SINGLE FAMILY,295000,9/27/2021,36.1223543,-86.7425214,1,20,20,20,20,20,20,12,8,20,20
725,321  ORIEL  AVE,NASHVILLE,SINGLE FAMILY,285000,9/20/2021,36.1222026,-86.7470982,1,20,20,20,20,20,20,13,10,20,20
726,1001  CATAMOUNT  PASS,NASHVILLE,RESIDENTIAL CONDO,248500,9/15/2021,36.1219924,-86.6269795,8,20,2,11,20,20,20,6,0,5,20
727,4505  HARDING  PIKE,NASHVILLE,RESIDENTIAL CONDO,330000,9/10/2021,36.1216091,-86.8481697,2,20,14,20,20,20,20,10,9,20,20
728,1002  PARIS  AVE,NASHVILLE,SINGLE FAMILY,725000,9/13/2021,36.1215796,-86.7869946,2,20,15,20,20,20,20,18,12,20,20
729,902 A  KNOX  AVE,NASHVILLE,RESIDENTIAL CONDO,850000,9/10/2021,36.1213985,-86.784188,2,20,14,20,20,20,20,18,12,20,20
730,902 B  KNOX  AVE,NASHVILLE,RESIDENTIAL CONDO,850000,9/3/2021,36.1213985,-86.784188,2,20,14,20,20,20,20,18,12,20,20
731,1721  WOODLAND POINTE  DR,NASHVILLE,SINGLE FAMILY,400000,9/3/2021,36.1211566,-86.6253431,8,20,2,11,19,20,20,6,0,5,20
732,143   WOODMONT  BLVD,NASHVILLE,RESIDENTIAL CONDO,981400,9/15/2021,36.120982,-86.844508,2,20,14,20,20,20,20,11,9,20,20
733,817 B KNOX  AVE,NASHVILLE,RESIDENTIAL CONDO,760000,9/2/2021,36.1209715,-86.7835971,2,20,14,20,20,20,20,19,12,20,20
734,2946  PRIMROSE  CIR,NASHVILLE,SINGLE FAMILY,505000,9/23/2021,36.1205646,-86.8022024,2,20,14,20,20,20,20,17,13,20,20
735,226  WESTCHASE  DR,NASHVILLE,RESIDENTIAL CONDO,378000,9/16/2021,36.119787,-86.84546,2,20,14,20,20,20,20,10,9,20,20
736,3000  HILLSBORO  PIKE,NASHVILLE,RESIDENTIAL CONDO,246000,9/8/2021,36.1197355,-86.8037131,2,20,14,20,20,20,20,16,12,20,20
737,2321  TRAEMOOR VILLAGE  PL,NASHVILLE,RESIDENTIAL CONDO,379000,9/15/2021,36.1195189,-86.923525,3,20,5,8,18,20,16,3,1,5,9
738,7532  OAKHAVEN  TRCE,NASHVILLE,SINGLE FAMILY,564900,9/8/2021,36.1190059,-86.9278033,3,20,5,8,18,20,20,4,1,6,11
739,704  CURREY  RD,NASHVILLE,SINGLE FAMILY,287000,9/10/2021,36.1188958,-86.7166307,8,20,20,15,20,20,20,8,4,20,20
740,1208  CLAYTON  AVE,NASHVILLE,RESIDENTIAL CONDO,712300,9/24/2021,36.1183361,-86.7925681,2,20,13,20,20,20,20,17,11,20,20
741,115  GALE PARK  LN,NASHVILLE,RESIDENTIAL CONDO,449900,9/13/2021,36.1179273,-86.7764935,2,20,14,20,20,20,20,16,11,20,20
742,1740  HALEYS HOPE  CT,NASHVILLE,SINGLE FAMILY,475000,9/14/2021,36.1177966,-86.9302689,3,20,5,9,18,20,20,5,1,6,11
743,841 B  GALE  LN,NASHVILLE,RESIDENTIAL CONDO,915000,9/14/2021,36.1174363,-86.7788713,2,20,14,20,20,20,20,17,11,20,20
744,924  WILSON  BLVD,NASHVILLE,SINGLE FAMILY,855000,9/10/2021,36.1172602,-86.8343684,2,20,12,20,20,20,20,13,10,20,20
745,1000  GALE  LN,NASHVILLE,DUPLEX,855000,9/24/2021,36.1172451,-86.787446,2,20,12,20,20,20,20,17,12,20,20
746,64  LUTIE  ST,NASHVILLE,SINGLE FAMILY,360000,9/2/2021,36.1171793,-86.7377673,1,20,20,18,20,20,20,12,9,20,20
747,945   GALE  LN,NASHVILLE,VACANT RESIDENTIAL LAND,420000,9/29/2021,36.1165273,-86.7863652,2,20,12,20,20,20,20,17,13,20,20
748,1001  WELLMOOR  CT,NASHVILLE,SINGLE FAMILY,472300,9/3/2021,36.1156795,-86.9312239,3,20,4,9,20,20,20,5,2,6,12
749,511  MCDONALD  DR,NASHVILLE,SINGLE FAMILY,453000,9/3/2021,36.1156279,-86.7073068,8,20,19,14,20,20,20,7,4,17,20
750,3479  GOLF CLUB  LN,NASHVILLE,RESIDENTIAL CONDO,375000,9/10/2021,36.1155479,-86.8092209,2,20,12,20,20,20,20,15,9,20,20
751,710  W MEADE  DR,NASHVILLE,SINGLE FAMILY,750000,9/28/2021,36.1146824,-86.8850454,2,20,8,14,20,20,20,8,3,20,14
752,929  BATTLEFIELD  DR,NASHVILLE,SINGLE FAMILY,790500,9/17/2021,36.1146217,-86.7836973,2,20,13,20,20,20,20,15,11,20,20
753,711  DRUMMOND  DR,NASHVILLE,SINGLE FAMILY,225000,9/9/2021,36.1138698,-86.7174493,8,20,20,15,20,20,20,8,4,20,20
754,7470  CHARLOTTE  PIKE,NASHVILLE,RESIDENTIAL CONDO,285000,9/15/2021,36.1135816,-86.9288013,3,20,4,9,20,20,20,5,2,6,12
755,6437  BROWNLEE  DR,NASHVILLE,SINGLE FAMILY,704400,9/23/2021,36.1131181,-86.8950727,2,20,9,15,20,20,20,7,1,20,11
756,3708  WOODMONT  LN,NASHVILLE,SINGLE FAMILY,650000,9/17/2021,36.1129434,-86.8379063,2,20,11,20,20,20,20,9,9,20,20
757,722  DOVER  RD,NASHVILLE,SINGLE FAMILY,274900,9/9/2021,36.1124596,-86.7170562,8,20,20,15,20,20,20,9,4,20,20
758,3407  WOODHAVEN  RD,NASHVILLE,SINGLE FAMILY,805000,9/28/2021,36.1119005,-86.7771021,2,20,14,20,20,20,20,14,12,20,20
759,2710  MASHBURN  RD,NASHVILLE,SINGLE FAMILY,295000,9/7/2021,36.1117309,-86.7307729,1,20,20,18,20,20,20,11,6,20,20
760,217  BURLINGTON  PL,NASHVILLE,SINGLE FAMILY,1000000,9/13/2021,36.1114243,-86.8325841,2,20,8,20,20,20,20,9,9,20,20
761,1416  WINTHORNE  DR,NASHVILLE,SINGLE FAMILY,335000,9/1/2021,36.1113043,-86.7042794,8,20,20,14,20,20,20,9,4,17,20
762,514  LONGVIEW  DR,PEGRAM,SINGLE FAMILY,234000,9/17/2021,36.1109022,-87.0101188,3,1,1,1,6,11,3,1,2,0,0
763,2097  GRAYBAR  LN,NASHVILLE,RESIDENTIAL CONDO,309000,9/14/2021,36.110651,-86.8097555,2,20,10,20,20,20,20,13,7,20,20
764,212   STONECREST  CIR,NASHVILLE,RESIDENTIAL CONDO,424900,9/24/2021,36.1106107,-86.9175242,2,20,5,12,20,20,20,6,2,9,15
765,100   THOMPSON  LN,NASHVILLE,RESIDENTIAL CONDO,289900,9/3/2021,36.110601,-86.7352329,1,20,20,18,20,20,20,12,6,20,20
766,509  TORRINGTON  CT,NASHVILLE,SINGLE FAMILY,910000,9/15/2021,36.1102278,-86.8915477,2,20,9,15,20,20,20,8,1,20,11
767,6240  BRESSLYN  RD,NASHVILLE,SINGLE FAMILY,612500,9/1/2021,36.1084836,-86.8864935,2,20,9,15,20,20,20,7,1,20,11
768,407  W MEADE  DR,NASHVILLE,VACANT RESIDENTIAL LAND,950000,9/27/2021,36.1081433,-86.8814806,2,20,9,14,20,20,20,6,3,20,11
769,262  TIMMONS  ST,NASHVILLE,SINGLE FAMILY,359000,9/13/2021,36.1077365,-86.7398497,1,20,20,19,20,20,20,12,6,20,20
770,3613  WILBUR  PL,NASHVILLE,SINGLE FAMILY,750000,9/8/2021,36.1074919,-86.7843058,2,20,13,20,20,20,20,11,8,20,20
771,114  NEESE  DR,NASHVILLE,SINGLE FAMILY,320000,9/2/2021,36.1073621,-86.7221857,1,20,20,15,20,20,20,10,6,20,20
772,2309  ABBOTT MARTIN  RD,NASHVILLE,SINGLE FAMILY,595000,9/14/2021,36.1063421,-86.8225496,2,20,8,20,20,20,20,12,6,20,20
773,1900  RICHARD JONES  RD,NASHVILLE,RESIDENTIAL CONDO,355000,9/8/2021,36.1059272,-86.806754,2,20,9,20,20,20,20,11,7,20,20
774,4001  ANDERSON  RD,NASHVILLE,RESIDENTIAL CONDO,214000,9/14/2021,36.105834,-86.5994412,8,20,1,3,14,20,13,2,1,0,11
775,2237  ARBOR POINTE  WAY,HERMITAGE,SINGLE FAMILY,585000,9/16/2021,36.1042698,-86.559177,8,12,1,1,6,8,6,2,0,0,2
776,2012  BAKERS GROVE  LN,HERMITAGE,SINGLE FAMILY,340000,9/9/2021,36.1029341,-86.5517825,8,4,0,0,5,7,2,1,0,0,0
777,2116  HOBBS  RD,NASHVILLE,RESIDENTIAL CONDO,150000,9/9/2021,36.1025483,-86.8208966,2,20,8,20,20,20,20,10,6,20,20
778,116  LAFAYETTE  CT,NASHVILLE,SINGLE FAMILY,575000,9/20/2021,36.1022504,-86.8636523,2,20,10,19,20,20,20,5,4,20,20
779,1818 A  SHACKLEFORD  RD,NASHVILLE,RESIDENTIAL CONDO,965000,9/15/2021,36.1022229,-86.8078134,2,20,8,20,20,20,20,12,6,20,20
780,408  CEDAR FOREST  DR,NASHVILLE,SINGLE FAMILY,428000,9/22/2021,36.1021891,-86.9303081,2,20,3,8,20,20,20,5,4,6,11
781,535  DRAKE  AVE,NASHVILLE,ZERO LOT LINE,204500,9/1/2021,36.101681,-86.749218,1,20,20,15,20,20,20,12,6,20,20
782,3201  SAINDON  ST,NASHVILLE,SINGLE FAMILY,312000,9/21/2021,36.1011704,-86.7432678,1,20,20,17,20,20,20,12,6,20,20
783,203  ANTIOCH  PIKE,NASHVILLE,VACANT RESIDENTIAL LAND,565000,9/15/2021,36.100665,-86.732715,1,20,20,16,20,20,20,12,6,20,20
784,290   FORREST VALLEY  DR,NASHVILLE,VACANT RESIDENTIAL LAND,450000,9/15/2021,36.1006623,-86.9375741,3,20,3,8,20,20,20,5,4,6,10
785,201  ANTIOCH  PIKE,NASHVILLE,VACANT RESIDENTIAL LAND,565000,9/15/2021,36.100654,-86.732547,1,20,20,16,20,20,20,12,6,20,20
786,193  ANTIOCH  PIKE,NASHVILLE,VACANT RESIDENTIAL LAND,565000,9/15/2021,36.100644,-86.732375,1,20,20,16,20,20,20,12,6,20,20
787,189  ANTIOCH  PIKE,NASHVILLE,VACANT RESIDENTIAL LAND,565000,9/15/2021,36.100634,-86.73221,1,20,20,16,20,20,20,12,6,20,20
788,112  VADEN  DR,NASHVILLE,SINGLE FAMILY,480000,9/13/2021,36.1002291,-86.722677,1,20,20,17,20,20,20,12,6,20,20
789,4221  STAMMER  PL,NASHVILLE,RESIDENTIAL CONDO,920000,9/28/2021,36.1002162,-86.8219596,2,20,7,20,20,20,20,8,6,20,20
790,1705  D VILLE  DR,NASHVILLE,SINGLE FAMILY,343000,9/15/2021,36.1001098,-86.6674241,8,20,10,13,20,20,20,8,3,5,20
791,4210  HILLSBORO  PIKE,NASHVILLE,RESIDENTIAL CONDO,444000,9/2/2021,36.0998799,-86.8197438,2,20,7,20,20,20,20,8,6,20,20
792,210  MCCALL  ST,NASHVILLE,SINGLE FAMILY,307000,9/9/2021,36.0996925,-86.7372565,1,20,20,16,20,20,20,11,6,20,20
793,107  OAK MEADOW  LN,NASHVILLE,SINGLE FAMILY,480000,9/7/2021,36.099065,-86.810872,2,20,6,20,20,20,20,9,6,20,20
794,501  RAYMOND  ST,NASHVILLE,SINGLE FAMILY,282000,9/14/2021,36.0986971,-86.7435625,1,20,20,17,20,20,20,12,5,20,20
795,87  MCCALL  ST,NASHVILLE,SINGLE FAMILY,426000,9/8/2021,36.0986661,-86.717469,1,20,20,17,20,20,20,12,5,20,20
796,5025  HILLSBORO  PIKE,NASHVILLE,RESIDENTIAL CONDO,169500,9/2/2021,36.098563,-86.823129,2,20,6,20,20,20,20,6,6,20,20
797,4400  BELMONT PARK  TER,NASHVILLE,RESIDENTIAL CONDO,489500,9/7/2021,36.0984101,-86.8044603,2,20,7,20,20,20,20,9,8,20,20
798,3505  HEWLETT  DR,NASHVILLE,SINGLE FAMILY,270000,9/2/2021,36.0965009,-86.7321876,1,20,20,14,20,20,20,11,5,20,20
799,2972  HARBOR LIGHTS  DR,NASHVILLE,SINGLE FAMILY,275000,9/23/2021,36.0963581,-86.6304034,8,20,4,10,20,20,20,8,2,4,15
800,3030  NED SHELTON  RD,NASHVILLE,RESIDENTIAL CONDO,271700,9/3/2021,36.0962236,-86.6329825,8,20,3,10,20,20,20,8,2,3,18
801,100  GLENDOWER  CT,NASHVILLE,SINGLE FAMILY,900000,9/7/2021,36.0955857,-86.800672,2,20,6,19,20,20,20,7,6,20,20
802,425  SUMMIT RIDGE  PL,NASHVILLE,RESIDENTIAL CONDO,182000,9/3/2021,36.0952899,-86.8268302,2,20,6,18,20,20,20,5,5,20,20
803,3001  HARBOR LIGHTS  DR,NASHVILLE,SINGLE FAMILY,356000,9/8/2021,36.0952788,-86.6310531,8,20,4,10,20,20,20,8,2,4,15
804,3337  TINNEY  PL,NASHVILLE,SINGLE FAMILY,355000,9/9/2021,36.0950899,-86.6303962,8,20,4,11,20,20,20,8,2,4,14
805,416  SUMMIT RIDGE  PL,NASHVILLE,RESIDENTIAL CONDO,195000,9/15/2021,36.0950338,-86.8269817,2,20,6,18,20,20,20,5,5,20,20
806,410  SUMMIT RIDGE  PL,NASHVILLE,RESIDENTIAL CONDO,173000,9/15/2021,36.094747,-86.8271621,2,20,6,18,20,20,20,5,5,20,20
807,613  LONGHUNTER  CT,NASHVILLE,RESIDENTIAL CONDO,179000,9/7/2021,36.0942681,-86.6388885,8,20,7,17,20,20,20,10,2,3,20
808,8250  CHARLOTTE  PIKE,NASHVILLE,VACANT RESIDENTIAL LAND,175000,9/16/2021,36.094037,-86.97578,3,20,2,3,12,20,16,1,3,4,6
809,1221  LONE OAK  RD,NASHVILLE,SINGLE FAMILY,763000,9/30/2021,36.0937224,-86.8055769,2,20,5,19,20,20,20,7,8,20,20
810,318  SUMMIT RIDGE  CIR,NASHVILLE,RESIDENTIAL CONDO,215000,9/21/2021,36.093666,-86.82789,2,20,6,17,20,20,20,5,5,20,20
811,320  SUMMIT RIDGE  CIR,NASHVILLE,RESIDENTIAL CONDO,166800,9/1/2021,36.093666,-86.82789,2,20,6,17,20,20,20,5,5,20,20
812,324  SUMMIT RIDGE  CIR,NASHVILLE,RESIDENTIAL CONDO,173000,9/22/2021,36.093525,-86.827919,2,20,6,17,20,20,20,5,5,20,20
813,3752  PRIEST LAKE  DR,NASHVILLE,SINGLE FAMILY,399800,9/21/2021,36.0932488,-86.6104428,8,20,4,9,20,20,20,8,3,3,13
814,7540   HALLOWS  DR,NASHVILLE,SINGLE FAMILY,910400,9/17/2021,36.0932125,-86.9502999,3,20,3,6,19,20,20,4,3,6,9
815,2436  NASHBORO  BLVD,NASHVILLE,RESIDENTIAL CONDO,305600,9/14/2021,36.0931677,-86.6332877,8,20,4,13,20,20,20,8,2,4,14
816,4412  ESTES  RD,NASHVILLE,RESIDENTIAL CONDO,899900,9/3/2021,36.093129,-86.8392609,2,20,6,15,20,20,19,5,4,20,20
817,3721  HEWLETT  DR,NASHVILLE,SINGLE FAMILY,329000,9/23/2021,36.0931165,-86.7293975,1,20,20,14,20,20,20,13,4,20,20
818,2612  NASHBORO  BLVD,NASHVILLE,RESIDENTIAL CONDO,255000,9/2/2021,36.0928292,-86.6340752,8,20,6,14,20,20,20,8,2,4,16
819,8366  HIGHWAY 70,NASHVILLE,SINGLE FAMILY,483000,9/10/2021,36.092462,-86.9851458,3,20,2,2,6,11,11,1,2,4,6
820,2843  LAKE FOREST  DR,NASHVILLE,RESIDENTIAL CONDO,182000,9/8/2021,36.0907908,-86.6117151,8,20,4,9,20,20,20,8,3,3,13
821,2104  NASHBORO  BLVD,NASHVILLE,RESIDENTIAL CONDO,275000,9/27/2021,36.0902153,-86.628966,8,20,5,13,20,20,20,9,2,4,16
822,227  BRATTLESBORO  PL,NASHVILLE,RESIDENTIAL CONDO,345000,9/7/2021,36.089866,-86.789849,2,20,11,18,20,20,20,8,7,20,20
823,2001  NASHBORO  BLVD,NASHVILLE,RESIDENTIAL CONDO,176500,9/7/2021,36.0894133,-86.6314689,8,20,5,14,20,20,20,9,2,4,15
824,2087  NASHBORO  BLVD,NASHVILLE,RESIDENTIAL CONDO,240000,9/20/2021,36.0893543,-86.6293983,8,20,5,13,20,20,20,9,3,4,15
825,2083  NASHBORO  BLVD,NASHVILLE,RESIDENTIAL CONDO,241500,9/21/2021,36.0891781,-86.629793,8,20,5,13,20,20,20,9,3,4,15
826,2083 G NASHBORO  BLVD,NASHVILLE,RESIDENTIAL CONDO,241500,9/21/2021,36.0891623,-86.6296482,8,20,5,13,20,20,20,9,3,4,15
827,1331   NASHBORO  BLVD,NASHVILLE,VACANT RESIDENTIAL LAND,219000,9/28/2021,36.0889155,-86.6364335,8,20,9,19,20,20,20,11,2,6,20
828,1329   NASHBORO  BLVD,NASHVILLE,VACANT RESIDENTIAL LAND,219000,9/28/2021,36.0889155,-86.6364335,8,20,9,19,20,20,20,11,2,6,20
829,1327   NASHBORO  BLVD,NASHVILLE,VACANT RESIDENTIAL LAND,219000,9/28/2021,36.0889155,-86.6364335,8,20,9,19,20,20,20,11,2,6,20
830,102  EMMA NEUHOFF  CT,NASHVILLE,RESIDENTIAL CONDO,340000,9/14/2021,36.088523,-86.887548,2,20,1,9,20,20,20,4,2,4,8
831,3961  ATKINS  DR,NASHVILLE,SINGLE FAMILY,310000,9/27/2021,36.0884624,-86.7096264,1,20,20,14,20,20,20,12,4,17,20
832,6704  BOUNDARY  RUN,NASHVILLE,SINGLE FAMILY,380000,9/15/2021,36.0877401,-87.0053339,3,12,1,1,8,12,8,1,2,2,2
833,101  CHEEKWOOD  TER,NASHVILLE,DUPLEX,800000,9/21/2021,36.0875929,-86.8806941,2,20,1,6,20,20,14,3,2,5,5
834,516  FLINTLOCK  CT,NASHVILLE,RESIDENTIAL CONDO,210000,9/13/2021,36.0875,-86.632447,8,20,8,17,20,20,20,9,3,7,18
835,512  FLINTLOCK  CT,NASHVILLE,RESIDENTIAL CONDO,232000,9/9/2021,36.087376,-86.63262,8,20,9,17,20,20,20,9,3,7,18
836,1200  WAVERUNNER  CT W,NASHVILLE,SINGLE FAMILY,128000,9/10/2021,36.0872524,-86.6267532,8,20,5,13,20,20,20,9,3,5,15
837,128   NASHBORO  GRNS,NASHVILLE,RESIDENTIAL CONDO,335000,9/17/2021,36.0871894,-86.6477417,8,20,9,20,20,20,20,10,2,8,20
838,420  ELYSIAN FIELDS  RD,NASHVILLE,RESIDENTIAL CONDO,165000,9/16/2021,36.0866793,-86.7321569,1,20,20,14,20,20,20,13,3,20,20
839,905  GLENMARY  CT,NASHVILLE,RESIDENTIAL CONDO,360000,9/14/2021,36.0865667,-86.8902552,2,20,1,9,20,20,20,4,2,5,7
840,704  FLINTLOCK  CT,NASHVILLE,RESIDENTIAL CONDO,235000,9/1/2021,36.0863299,-86.635918,8,20,9,19,20,20,20,11,2,7,20
841,8433  ROLLING HILLS  DR,NASHVILLE,SINGLE FAMILY,850000,9/7/2021,36.085807,-86.9840757,3,20,2,2,10,16,12,1,3,4,6
842,517  TITAN  CT,ANTIOCH,SINGLE FAMILY,294000,9/14/2021,36.0856337,-86.6517217,8,20,11,20,20,20,20,11,2,8,20
843,712  ROCKY MOUNTAIN  CT,ANTIOCH,SINGLE FAMILY,336000,9/21/2021,36.0853983,-86.6554968,8,20,10,20,20,20,20,11,2,7,20
844,924  PERCY WARNER  BLVD,NASHVILLE,SINGLE FAMILY,515000,9/2/2021,36.0851123,-86.8832435,2,20,1,6,20,20,14,3,2,4,5
845,6872  BRIDGEWATER  DR,NASHVILLE,SINGLE FAMILY,385000,9/3/2021,36.0848627,-87.0055109,3,13,1,1,8,12,8,1,2,2,2
846,343  WESTFIELD  DR,NASHVILLE,RESIDENTIAL CONDO,260000,9/28/2021,36.084541,-86.946622,2,20,4,7,20,20,20,6,3,8,11
847,4856  ASTER  DR,NASHVILLE,SINGLE FAMILY,449900,9/22/2021,36.0845173,-86.718943,1,20,20,15,20,20,20,13,4,20,20
848,8413  MERRYMOUNT  DR,NASHVILLE,SINGLE FAMILY,430000,9/14/2021,36.0839837,-86.9888202,3,20,2,2,9,14,12,1,2,4,6
849,2517  SOMERSET  DR,NASHVILLE,SINGLE FAMILY,351000,9/17/2021,36.0837981,-86.6345969,8,20,9,20,20,20,20,11,3,7,20
850,637  RANSOM VILLAGE  WAY,ANTIOCH,SINGLE FAMILY,260000,9/16/2021,36.0837661,-86.6516824,8,20,11,20,20,20,20,11,2,8,20
851,844  ROCKY MOUNTAIN  PKWY,ANTIOCH,SINGLE FAMILY,350100,9/9/2021,36.083745,-86.653765,8,20,11,20,20,20,20,11,2,8,20
852,108  ELLSWORTH  PL,ANTIOCH,SINGLE FAMILY,291000,9/21/2021,36.0835596,-86.5855122,8,20,3,6,19,20,18,7,3,2,6
853,2921  NAUTILUS  DR,NASHVILLE,SINGLE FAMILY,345000,9/27/2021,36.0834926,-86.6074879,8,20,4,10,20,20,20,8,3,3,12
854,3904  WATERFORD  WAY,ANTIOCH,SINGLE FAMILY,350000,9/2/2021,36.0832701,-86.5820643,8,20,3,6,16,20,15,7,3,2,5
855,7008  LEXINGTON POINT  DR,NASHVILLE,SINGLE FAMILY,359000,9/24/2021,36.0831379,-87.0093374,3,3,1,1,7,11,8,1,2,0,1
856,2516  RAVINE  DR,NASHVILLE,SINGLE FAMILY,230000,9/13/2021,36.0830731,-86.635975,8,20,10,20,20,20,20,11,3,7,20
857,869  BISHOPSGATE  RD,ANTIOCH,SINGLE FAMILY,295000,9/23/2021,36.0829147,-86.6591997,8,20,10,20,20,20,20,12,3,8,20
858,602  ELAINE  DR,NASHVILLE,SINGLE FAMILY,415000,9/10/2021,36.0828218,-86.7494552,1,20,20,14,20,20,20,11,4,20,20
859,2864  RURAL HILL  CIR,NASHVILLE,SINGLE FAMILY,258500,9/13/2021,36.082786,-86.6227044,8,20,5,13,20,20,20,8,3,6,16
860,3530  GONDOLA  DR,ANTIOCH,ZERO LOT LINE,200000,9/21/2021,36.08236,-86.603201,8,20,4,9,20,20,20,8,3,3,12
861,3620  BUTLER  RD,NASHVILLE,SINGLE FAMILY,277800,9/1/2021,36.0822786,-86.6187559,8,20,5,12,20,20,20,8,3,5,14
862,4853  LYNN  DR,NASHVILLE,SINGLE FAMILY,330000,9/24/2021,36.0822018,-86.7367457,1,20,20,16,20,20,20,12,4,20,20
863,3212  NEWINGTON  CV,ANTIOCH,SINGLE FAMILY,314400,9/17/2021,36.0821038,-86.5861541,8,20,3,6,20,20,19,7,3,2,7
